,0
0,2520.7932846513577
1,4451.9721187751275
2,1595.0791221270338
3,1734.0265813861042
4,2197.23794815992
5,2142.126821411075
6,-839.8609650784638
7,2964.3773517590016
8,2432.0282458306756
9,-3416.0605249395594
10,17245.357593751512
11,374.4172293120064
12,7164.554850433487
13,-4101.492869026493
14,14028.843850772595
15,-5024.566841224441
16,1938.6221472425386
17,6608.149534133961
18,-1351.2887102647219
19,3346.836674139835
20,-564.34150538221
21,3438.9316158958245
22,3333.4552975585684
23,-659.5398746901192
24,-1095.7271538756322
25,2909.8874921305105
26,-6437.693918450037
27,-3106.1442934751976
28,991.2696960279718
29,-1959.853263173718
30,-9649.118783809245
31,8878.43600355531
32,-5447.373231332982
33,3596.1328778781462
34,11222.986301197903
35,-147.12678541103378
36,-82.5678466334939
37,-804.1114032731857
38,7337.235728909029
39,-2716.3271844370756
40,15244.133959696162
41,718.418645859696
42,3713.605208106339
43,-3935.7498950662557
44,-4693.506257707952
45,523.5092189249117
46,2868.380655651912
47,9550.97505864175
48,3496.3141823897604
49,-2537.1021761372685
50,-1380.4896543503273
51,7998.429269024404
52,11263.354002780281
53,-6806.770657847635
54,-1608.446921951836
55,3713.444846677594
56,670.6208043666556
57,-11478.047542835819
58,533.6615750666242
59,3119.2423376918305
60,-7760.988404017407
61,10034.56945307739
