,0
0,-9988.713054543361
1,5290.598134977976
2,-330.0991239238065
3,-1308.7872285183985
4,6921.863601630088
5,-2243.974962403998
6,4182.379670918221
7,-1158.7407918418758
8,-4203.750204297248
9,5324.308876416646
10,-3941.920362458797
11,-638.6672813496552
12,-4914.444001661614
13,4214.30293982313
14,-3112.6668268772773
15,3206.4653874544892
16,-1122.4406099361368
17,40.67102190665901
18,449.89143370627426
19,1507.242043273989
20,202.37638260610402
21,70.16940985340625
22,-1221.2635435098782
23,-2044.5473967187572
24,-4737.101902545663
25,-4990.945280649001
26,1973.5370065534953
27,5621.382463551126
28,-485.46870566671714
29,3505.918632051442
30,-13207.756297972286
31,-5227.739772371948
32,3692.6054127307143
33,8529.779776846059
34,-4246.755289743654
35,-1384.929503095569
36,2765.570313957054
37,1819.6871448103338
38,1653.2791668558493
39,1955.6658511024434
40,6237.386690260842
41,2016.4681602295022
42,-9461.92136880313
43,3822.079496071674
44,5809.397149706958
45,1375.9144342083018
46,16275.25461890758
47,-988.535767506808
48,2115.8824104741216
49,2115.866454453673
50,649.6496153785847
51,-548.1113629855681
52,326.1026464521419
53,2048.2267087120563
54,-2192.364683783846
55,1081.0150062611792
56,-2739.3415899353568
57,-4372.780298241647
58,-4538.67339767958
59,6961.925297194859
60,926.2622825661674
61,8691.835647469852
