,0
0,1514710.4323148471
1,1513988.274502185
2,1513893.1166533919
3,1513893.1166533919
4,1513893.1166533919
5,1513893.1166533919
6,1513893.1166533919
7,1513893.1166533919
8,1513893.1166533919
9,1513893.1166533919
10,1513893.1166533919
11,1513893.1166533919
12,1513893.1166533919
13,1513893.1166533919
14,1513893.1166533919
15,1513893.1166533919
16,1513893.1166533919
17,1513893.1166533919
18,1513893.1166533919
19,1513893.1166533919
20,1513893.1166533919
21,1513893.1166533919
22,1513893.1166533919
23,1513893.1166533919
24,1513893.1166533919
25,1513893.1166533919
26,1513893.1166533919
27,1513893.1166533919
28,1514077.9107745062
29,1513937.3013522653
30,1513937.3013522653
31,1513937.3013522653
32,1513937.3013522653
33,1513937.3013522653
34,1513937.3013522653
35,1513937.3013522653
36,1513937.3013522653
37,1513937.3013522653
38,1513937.3013522653
39,1513937.3013522653
40,1513937.3013522653
41,1513937.3013522653
42,1513937.3013522653
43,1513937.3013522653
44,1513937.3013522653
45,1513937.3013522653
46,1513937.3013522653
47,1513937.3013522653
48,1513937.3013522653
49,1513937.3013522653
50,1513937.3013522653
51,1513937.3013522653
52,1513937.3013522653
53,1513937.3013522653
54,1513937.3013522653
55,1513937.3013522653
56,1513937.3013522653
57,1513937.3013522653
58,1513937.3013522653
59,1513937.3013522653
60,1513937.3013522653
61,1513937.3013522653
62,1513937.3013522653
