,0
0,1492434.807276447
1,1492466.5677682073
2,1492302.0121087322
3,1492302.0121087322
4,1492302.0121087322
5,1492302.0121087322
6,1492302.0121087322
7,1492302.0121087322
8,1492302.0121087322
9,1492302.0121087322
10,1492302.0121087322
11,1492302.0121087322
12,1492302.0121087322
13,1492302.0121087322
14,1492302.0121087322
15,1492302.0121087322
16,1492302.0121087322
17,1492302.0121087322
18,1492302.0121087322
19,1492302.0121087322
20,1492302.0121087322
21,1492302.0121087322
22,1492302.0121087322
23,1492302.0121087322
24,1492302.0121087322
25,1492302.0121087322
26,1492302.0121087322
27,1492302.0121087322
28,1492302.0121087322
29,1492302.0121087322
30,1492302.0121087322
31,1492302.0121087322
32,1492302.0121087322
33,1492302.0121087322
34,1492302.0121087322
35,1492302.0121087322
36,1492302.0121087322
37,1492302.0121087322
38,1492302.0121087322
39,1492302.0121087322
40,1492302.0121087322
41,1492302.0121087322
42,1492302.0121087322
43,1492302.0121087322
44,1492302.0121087322
45,1492302.0121087322
46,1492302.0121087322
47,1492302.0121087322
48,1492302.0121087322
49,1492302.0121087322
50,1492302.0121087322
51,1492302.0121087322
52,1492302.0121087322
53,1492302.0121087322
54,1492302.0121087322
55,1492302.0121087322
56,1492302.0121087322
57,1492558.8482571947
58,1494104.3707656797
59,1496745.2054587936
60,1498416.3202848732
61,1503311.094784359
62,1502355.1323581734
