,0
0,-3400.1190597766545
1,6225.104862889042
2,5280.552400143584
3,-3628.9048925166717
4,3365.4921103423694
5,-8753.525048953248
6,-999.4300550069893
7,-3602.178200250026
8,3786.9633248127066
9,-4794.33296928124
10,4047.0842950700317
11,3819.125731165288
12,1010.420970997191
13,8118.341786526726
14,8313.655358286225
15,-5612.854734044988
16,-1509.925116448896
17,3064.764412948163
18,-3849.2934213097906
19,-3498.6212464673445
20,-5461.0359506979585
21,-5190.135490020271
22,2095.3196613702457
23,-6101.79706192913
24,19541.872947289376
25,898.4154769355664
26,2589.2616889467463
27,-102.11226662027184
28,10749.113014066126
29,-9090.340578470146
30,28.2635439124424
31,10346.363688753685
32,5353.73518173676
33,-5946.458839373314
34,3730.8130895523354
35,-271.0899310352979
36,72.26786348700989
37,5431.6714840880595
38,454.3325470860582
39,2662.0122128443327
40,-9393.934023036738
41,-7050.212540361914
42,-122.38290689676069
43,8148.53570083098
44,3351.7648920135107
45,18248.868082619272
46,4534.526649319101
47,8518.458285360364
48,-291.35491710389033
49,7516.718983904691
50,-1761.7463444543537
51,370.85070804832503
52,-4270.918206804665
53,5360.411432164488
54,3712.312427398283
55,-2116.127809854923
56,-5345.061428099871
57,-1031.544761425117
58,1323.0827565470245
59,-4620.270697001368
60,1474.143085808726
61,-2771.492915423587
