,0
0,1287005.9831274257
1,1285254.6608743628
2,1285034.2334734462
3,1285034.2334734462
4,1285034.2334734462
5,1285034.2334734462
6,1285034.2334734462
7,1287657.1632090015
8,1285934.9138495896
9,1298577.0900562662
10,1297345.9422985674
11,1296610.0348535597
12,1296610.0348535597
13,1296610.0348535597
14,1296610.0348535597
15,1296610.0348535597
16,1296610.0348535597
17,1296610.0348535597
18,1296610.0348535597
19,1296610.0348535597
20,1296610.0348535597
21,1296610.0348535597
22,1296610.0348535597
23,1296610.0348535597
24,1296610.0348535597
25,1296610.0348535597
26,1296610.0348535597
27,1296610.0348535597
28,1296610.0348535597
29,1296610.0348535597
30,1296610.0348535597
31,1296610.0348535597
32,1296610.0348535597
33,1296610.0348535597
34,1296610.0348535597
35,1296610.0348535597
36,1296610.0348535597
37,1296610.0348535597
38,1296610.0348535597
39,1296610.0348535597
40,1296610.0348535597
41,1296610.0348535597
42,1296610.0348535597
43,1296610.0348535597
44,1296610.0348535597
45,1296610.0348535597
46,1296610.0348535597
47,1296610.0348535597
48,1296610.0348535597
49,1296610.0348535597
50,1296610.0348535597
51,1296610.0348535597
52,1296610.0348535597
53,1296610.0348535597
54,1296610.0348535597
55,1296610.0348535597
56,1296610.0348535597
57,1307687.3611187104
58,1307436.1531803263
59,1307436.1531803263
60,1307436.1531803263
61,1307436.1531803263
62,1307436.1531803263
