,0
0,236.30765115609393
1,-1185.9809702923521
2,9558.056524529471
3,3783.790106664761
4,1868.3932708506472
5,1759.9899082568008
6,8175.618920729728
7,-3019.248277359875
8,2462.385908633005
9,3057.5903008573223
10,-3482.5889327975456
11,-1071.3265604879707
12,2553.8280834802426
13,-3439.9860686273314
14,-14197.569001333788
15,-6558.472394639277
16,-2527.6630779014667
17,-3560.693022857653
18,-1053.622741975356
19,-5194.543279857724
20,6439.74775681051
21,-1818.1101860874332
22,7247.07187420642
23,-1840.7303258846514
24,2999.676419944153
25,6854.121744238189
26,2737.199429963366
27,-6499.274644432007
28,2434.895015972783
29,-6211.988282890408
30,571.8327328943415
31,1293.7579412296182
32,-1875.121699893265
33,-1545.9663758706301
34,423.1382765248418
35,-3431.186105096829
36,-1950.4312276440905
37,-5297.989319523447
38,5888.4669411819195
39,-268.1781502502272
40,-2378.4134516655467
41,1053.28864590975
42,5002.691304530599
43,-3482.5069753268035
44,964.3145306175575
45,4409.9313306515105
46,-19048.149553764146
47,6950.682572428137
48,-13312.264887655387
49,-4029.849203277263
50,6646.256065148627
51,-1775.5864681006642
52,230.32053452928085
53,-1193.277687029331
54,3211.6164248541463
55,8588.354553174227
56,-5172.470565128257
57,-12301.197032607743
58,5058.142436022288
59,1308.5919907265343
60,-11025.04766974377
61,9117.300104409689
