,0
0,1153198.529393387
1,1160232.550201944
2,1164684.5223207192
3,1166279.6014428462
4,1168013.6280242323
5,1170210.8659723923
6,1172352.9927938033
7,1171513.1318287249
8,1174477.5091804839
9,1176909.5374263145
10,1173493.476901375
11,1190738.8344951265
12,1191113.2517244385
13,1198277.806574872
14,1194176.3137058455
15,1208205.157556618
16,1203180.5907153937
17,1205119.2128626362
18,1211727.3623967702
19,1210376.0736865054
20,1213722.9103606453
21,1213158.568855263
22,1216597.500471159
23,1219930.9557687175
24,1219271.4158940273
25,1218175.6887401517
26,1221085.5762322822
27,1214647.8823138322
28,1211541.738020357
29,1212533.007716385
30,1210573.1544532112
31,1200924.035669402
32,1209802.4716729573
33,1204355.0984416243
34,1207951.2313195025
35,1219174.2176207004
36,1219027.0908352893
37,1218944.5229886558
38,1218140.4115853827
39,1225477.6473142917
40,1222761.3201298546
41,1238005.4540895508
42,1238723.8727354105
43,1242437.4779435168
44,1238501.7280484505
45,1233808.2217907426
46,1234331.7310096675
47,1237200.1116653194
48,1246751.0867239612
49,1250247.400906351
50,1247710.2987302137
51,1246329.8090758633
52,1254328.2383448877
53,1265591.592347668
54,1258784.8216898204
55,1257176.3747678685
56,1260889.8196145461
57,1261560.4404189128
58,1250082.392876077
59,1250616.0544511436
60,1253735.2967888354
61,1245974.308384818
62,1256008.8778378954
