,0
0,-29663.448929416714
1,4870.5397511099
2,20767.132478953805
3,-11810.7323028713
4,13026.810650522588
5,-4064.364754596725
6,13697.888913760893
7,18737.2571177762
8,-1121.4087340033147
9,-7065.692585230572
10,-1296.4504950670525
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,137.03255123156123
29,-160.3033843971789
30,435.3629275560379
31,4739.932601997163
32,-4704.952241240535
33,2873.728099468164
34,-1527.7580333678052
35,-604.2261191678699
36,-16180.799183267402
37,15502.409653509734
38,-12698.938402133994
39,9046.606995377224
40,13732.858770500636
41,-673.7345855801832
42,21874.82723782817
43,3891.6202791843098
44,7737.137097974308
45,-75.42881114035845
46,3042.3943955227733
47,-6080.3402187156025
48,634.6045037985314
49,-3110.016583032673
50,-7907.028382040095
51,-15585.741208883934
52,1435.4761739827227
53,-8832.300162077183
54,2504.9468937208876
55,-22821.23131045373
56,2217.5473907091655
57,-12318.620411748998
58,10056.098076791735
59,1153.5603177833837
60,-1282.8895202833228
61,0.0
