,0
0,-5891.899719850393
1,515.6228178176098
2,1805.5051857468206
3,-1040.3605387615971
4,-832.000234977575
5,-2560.2173621621914
6,-5840.121252727462
7,9232.63127026707
8,-679.4745503105223
9,-11626.15379928844
10,8277.96144710388
11,-82.0445153650362
12,5315.771101087565
13,7497.819117043866
14,-349.85154151683673
15,3861.821881444659
16,-197.5080733189825
17,-651.814041281119
18,-1119.1939381184056
19,-198.2720835392829
20,-207.30915210093372
21,1044.56738212239
22,-361.9985560507048
23,-411.5218851172831
24,0.0
25,0.0
26,-100.68605860485695
27,-137.85601113084704
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,107.37814738182351
34,523.4271087772213
35,-214.7119533836376
36,-71.73436770355329
37,-783.7663822516333
38,-160.38156644930132
39,1653.9861949314363
40,2202.6011346317828
41,-1671.5036068623886
42,-1759.3630588538945
43,820.4324631667696
44,-2218.2898560925387
45,4556.4868455759715
46,-1315.1249095050152
47,4487.502169014886
48,-1608.1688504195772
49,-2493.541862826096
50,-2472.791217176942
51,7929.7851470725145
52,-4231.125355823431
53,-808.6788336648606
54,-934.3116375803947
55,2111.1166133757215
56,1295.8005189488176
57,-5988.608895824524
58,7039.1419333086815
59,-9498.566033297917
60,9743.951654835371
61,2905.9865866408218
