,0
0,1502355.1323581734
1,1497573.6670100556
2,1499848.291688529
3,1511413.3993094582
4,1510110.9773214608
5,1510110.9773214608
6,1510110.9773214608
7,1510110.9773214608
8,1510244.1648093462
9,1510644.472205678
10,1510514.7113249283
11,1517408.0910096236
12,1518736.796118219
13,1517693.1583798171
14,1517693.1583798171
15,1517693.1583798171
16,1517693.1583798171
17,1517693.1583798171
18,1516020.4197709956
19,1515886.7484216704
20,1511500.7875559463
21,1515048.5934850425
22,1515142.8341902914
23,1514710.4323148471
24,1514710.4323148471
25,1514710.4323148471
26,1514710.4323148471
27,1514710.4323148471
28,1514710.4323148471
29,1514710.4323148471
30,1514710.4323148471
31,1514710.4323148471
32,1514710.4323148471
33,1514710.4323148471
34,1514710.4323148471
35,1514710.4323148471
36,1514710.4323148471
37,1514710.4323148471
38,1514710.4323148471
39,1514710.4323148471
40,1514710.4323148471
41,1514710.4323148471
42,1514710.4323148471
43,1514710.4323148471
44,1514710.4323148471
45,1514710.4323148471
46,1514710.4323148471
47,1514710.4323148471
48,1514710.4323148471
49,1514710.4323148471
50,1514710.4323148471
51,1514710.4323148471
52,1514710.4323148471
53,1514710.4323148471
54,1514710.4323148471
55,1514710.4323148471
56,1514710.4323148471
57,1514710.4323148471
58,1514710.4323148471
59,1514710.4323148471
60,1514710.4323148471
61,1514710.4323148471
62,1514710.4323148471
