,0
0,1268462.1730304048
1,1249415.9381217172
2,1254286.477872827
3,1275053.610351781
4,1263242.8780489096
5,1276269.6886994322
6,1272205.3239448355
7,1285903.2128585964
8,1304640.4699763726
9,1303519.0612423692
10,1296453.3686571387
11,1295156.9181620716
12,1295156.9181620716
13,1295156.9181620716
14,1295156.9181620716
15,1295156.9181620716
16,1295156.9181620716
17,1295156.9181620716
18,1295156.9181620716
19,1295156.9181620716
20,1295156.9181620716
21,1295156.9181620716
22,1295156.9181620716
23,1295156.9181620716
24,1295156.9181620716
25,1295156.9181620716
26,1295156.9181620716
27,1295156.9181620716
28,1295156.9181620716
29,1295293.9507133032
30,1295133.647328906
31,1295569.010256462
32,1300308.9428584592
33,1295603.9906172187
34,1298477.7187166868
35,1296949.960683319
36,1296345.7345641511
37,1280164.9353808837
38,1295667.3450343935
39,1282968.4066322595
40,1292015.0136276367
41,1305747.8723981373
42,1305074.1378125572
43,1326948.9650503853
44,1330840.5853295696
45,1338577.722427544
46,1338502.2936164036
47,1341544.6880119264
48,1335464.3477932108
49,1336098.9522970093
50,1332988.9357139766
51,1325081.9073319365
52,1309496.1661230526
53,1310931.6422970353
54,1302099.3421349581
55,1304604.289028679
56,1281783.0577182253
57,1284000.6051089345
58,1271681.9846971855
59,1281738.0827739772
60,1282891.6430917606
61,1281608.7535714773
62,1281608.7535714773
