,0
0,-89.3710994895082
1,-2618.708241918008
2,-7538.513590731309
3,-3151.795828278642
4,1713.583219967899
5,2857.3419475380797
6,-12966.752053340198
7,4690.2372636422515
8,-11103.881325905328
9,2767.8168736556545
10,-9086.756312047597
11,4087.342547679087
12,8014.242796905222
13,-10653.203967251233
14,11679.765371073852
15,-8690.299990621745
16,1896.8874544168357
17,22244.36367309373
18,806.3514739071252
19,-24826.275106376852
20,1961.871390834218
21,5218.808497631922
22,-15385.941840110696
23,-19023.134330647415
24,1489.4353693326702
25,-1548.1486819187412
26,-15440.478183974628
27,22943.342338558752
28,16397.158805848914
29,15556.649016770301
30,-7418.297755474225
31,-213.97921518725343
32,13824.130217315513
33,-11308.936319920234
34,3159.0576187772676
35,11436.428672532784
36,-459.2279802308185
37,-7889.0215486426605
38,22618.82051127532
39,789.7137319685426
40,4314.175248119747
41,3563.3675605654716
42,-921.075292027439
43,-6985.611705672112
44,-248.12157960410696
45,2141.243537780596
46,15744.682696321514
47,-106.05002328613773
48,1586.9764307851437
49,4555.473593505798
50,10176.948356500827
51,6757.968592639314
52,1870.6635765245883
53,-1499.1153672263026
54,-6267.379638372571
55,-788.2892725801794
56,4.181101636146195
57,10122.885763564263
58,7040.373986298451
59,-4189.349536065711
60,8731.789611129789
61,-4022.115482367575
