,0
0,1307436.1531803263
1,1307977.4499584408
2,1312018.771223942
3,1313409.1339205806
4,1317055.3471841468
5,1316285.296572634
6,1313430.4104218327
7,1320894.048114363
8,1323249.971426907
9,1328745.369897679
10,1347225.5681821683
11,1336865.5964756643
12,1343147.0618227855
13,1342844.1087605476
14,1349399.23106982
15,1340239.7512563476
16,1338856.2246105855
17,1363248.4138780222
18,1368721.2034410827
19,1371503.4223270132
20,1384686.3623302884
21,1391157.082240368
22,1390146.6788358032
23,1374997.6912717104
24,1371131.014767248
25,1367238.821274027
26,1383814.411556821
27,1388909.1008792296
28,1381338.2780362056
29,1398378.3191455305
30,1398651.7710924805
31,1405637.5369578628
32,1403580.5184149293
33,1412793.0505255295
34,1417877.9039793555
35,1417010.7175004096
36,1418151.194497852
37,1410602.2629959292
38,1422130.2479492372
39,1417667.7730183215
40,1415386.544935016
41,1411742.3704546161
42,1397628.1155541416
43,1398758.7530512752
44,1432275.0284507913
45,1437246.0556540461
46,1442713.2246594406
47,1451424.1778108377
48,1465235.281816637
49,1470611.5108310073
50,1462758.7406275251
51,1465376.4600603539
52,1490152.0965997532
53,1466581.6833905631
54,1455997.9113944084
55,1461640.0428587496
56,1464387.3644306338
57,1467712.8677304613
58,1471965.455549675
59,1485926.0804175343
60,1493928.71285196
61,1492434.807276447
62,1492434.807276447
