,0
0,509.1761243743822
1,3535.897088792175
2,2991.0823892755434
3,-6583.668270482449
4,6920.282239567488
5,4185.5062305792235
6,6318.900680972729
7,5138.759572856827
8,2717.6904991073534
9,-8491.898235140601
10,-751.4316500946879
11,-664.9062250233255
12,13320.405026434455
13,2673.6959095008206
14,2445.2969569205306
15,-7990.886580192717
16,-11426.182735061273
17,6169.721132316394
18,-8974.795549469069
19,-1293.6505056251772
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-704.5383201725781
35,1058.5475055379793
36,3376.7246554081794
37,-683.998472024221
38,-684.0954451931175
39,-6229.592673984356
40,-955.0523597325664
41,0.0
42,281.64961145841517
43,789.4717782132793
44,-988.3469536674675
45,153.3792882473208
46,3534.3951186463237
47,-826.2835206231102
48,0.0
49,0.0
50,0.0
51,1360.4529028660618
52,-173.10694867325947
53,1077.6625385333318
54,2514.915259481175
55,-5169.935176980216
56,-1258.8639334402978
57,-3062.7328321593814
58,2204.838789093308
59,-967.2553544950206
60,0.0
61,0.0
