,0
0,1513937.3013522653
1,1513048.4329301885
2,1512981.9255560583
3,1512782.244377297
4,1512160.215885106
5,1511971.8554686836
6,1511971.8554686836
7,1511971.8554686836
8,1511971.8554686836
9,1511971.8554686836
10,1511971.8554686836
11,1511971.8554686836
12,1511971.8554686836
13,1511971.8554686836
14,1511971.8554686836
15,1511971.8554686836
16,1511971.8554686836
17,1511971.8554686836
18,1511971.8554686836
19,1511971.8554686836
20,1511971.8554686836
21,1511971.8554686836
22,1511971.8554686836
23,1511971.8554686836
24,1511971.8554686836
25,1511971.8554686836
26,1511971.8554686836
27,1511971.8554686836
28,1511971.8554686836
29,1511971.8554686836
30,1511971.8554686836
31,1511971.8554686836
32,1511971.8554686836
33,1505612.8513354876
34,1496705.2619333412
35,1496431.975209625
36,1496431.975209625
37,1495117.0499893485
38,1495017.4253168772
39,1495017.4253168772
40,1495017.4253168772
41,1495017.4253168772
42,1495017.4253168772
43,1495017.4253168772
44,1495017.4253168772
45,1495017.4253168772
46,1495017.4253168772
47,1495017.4253168772
48,1495017.4253168772
49,1495017.4253168772
50,1495017.4253168772
51,1495017.4253168772
52,1495017.4253168772
53,1495017.4253168772
54,1495017.4253168772
55,1495017.4253168772
56,1495017.4253168772
57,1495017.4253168772
58,1495017.4253168772
59,1495017.4253168772
60,1495017.4253168772
61,1495017.4253168772
62,1495017.4253168772
