,0
0,1815.189575789962
1,2994.4063422991894
2,1750.3590931578074
3,-2026.662092760671
4,212.9379021881614
5,2441.4509794765618
6,-1997.3271362730302
7,2669.2261560955085
8,5302.272707953351
9,14184.960406468483
10,4600.402835411485
11,2853.1295763843227
12,8939.931550679496
13,-2020.4909155261703
14,118.56220012437552
15,-2487.5709570676554
16,6599.745802596677
17,4097.230921798851
18,-2936.8558068601415
19,-2.0796998403966427
20,6092.259048535721
21,4446.1881585244555
22,-350.59420126024634
23,540.37278674962
24,2344.1336274684872
25,-1884.6555079787504
26,-2176.0781468437053
27,1048.6849111574702
28,-75.81804762291722
29,-1113.2465646143537
30,-5132.4211827984545
31,5299.7916007312015
32,-6227.613563834922
33,1356.357042039046
34,8516.73445737781
35,-3879.0428840385284
36,1083.910061614588
37,-1200.0390171951149
38,16884.60840173345
39,11122.098262827145
40,11295.752799428301
41,-629.5746022672392
42,8672.558150238125
43,-10396.783912697341
44,-5937.0918981377035
45,-2581.1635566949844
46,4191.297754090279
47,5448.248030515853
48,4623.449615718797
49,828.1771671045572
50,-3245.142784738913
51,10162.087182655
52,6651.690397119848
53,-168.64626956288703
54,-4084.655585933244
55,-1178.173882017145
56,-2751.1648145958316
57,877.0922436898109
58,131.5950298232492
59,3217.690908212913
60,-4713.625723229721
61,4896.724683629582
