,0
0,1433994.1930928256
1,1420433.1445732736
2,1420119.4886752379
3,1447847.5317943424
4,1434966.7864001205
5,1450441.8086787842
6,1443431.470060944
7,1455408.03630519
8,1463623.4457553336
9,1469411.8163132924
10,1462255.809679073
11,1460793.590652398
12,1460793.590652398
13,1460793.590652398
14,1460793.590652398
15,1460793.590652398
16,1460793.590652398
17,1460793.590652398
18,1460793.590652398
19,1460793.590652398
20,1460793.590652398
21,1460793.590652398
22,1460793.590652398
23,1460793.590652398
24,1460793.590652398
25,1460793.590652398
26,1460793.590652398
27,1460793.590652398
28,1460793.590652398
29,1461005.4750724146
30,1460877.3647931456
31,1460587.5613709283
32,1463022.711517464
33,1461079.419858812
34,1461807.5436913802
35,1459813.7916435231
36,1458601.1816161564
37,1450412.10768196
38,1456771.3038305999
39,1450635.2756938376
40,1456595.6995965056
41,1462476.4736947417
42,1461621.9035429587
43,1471356.8383161959
44,1473536.9399234876
45,1474855.920776004
46,1472547.5112413536
47,1472177.104105888
48,1467599.6777359853
49,1467722.2614545738
50,1462798.7789426679
51,1459270.6361658066
52,1448712.3027928956
53,1449743.0530550915
54,1440186.1614275638
55,1446435.9533706838
56,1427380.8178923696
57,1428445.8806709964
58,1418738.3311159718
59,1419865.07518257
60,1422478.8648711587
61,1421275.915659899
62,1421275.915659899
