,0
0,5921.705193900038
1,8148.775023006368
2,-1443.6615044795908
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-2305.092487562448
51,1562.736504581757
52,-318.2860979931429
53,-21790.852521244902
54,-16171.667077139253
55,31569.09466204862
56,-23253.583475539926
57,-144.64533628430218
58,15320.014001440722
59,-28236.26896461565
60,25013.651457710657
61,10396.843758722069
