,0
0,60.28301615919918
1,1173.0046086953953
2,942.294549069833
3,306.36313267517835
4,-158.43888740148395
5,-579.8875489588827
6,3385.445087074535
7,2326.008048206335
8,3297.065683876397
9,7522.920274953125
10,-8486.821930310223
11,7979.272002746118
12,-215.4363575479947
13,5087.43902456318
14,-7956.998766390374
15,1966.4721760859247
16,10948.370169006288
17,-4721.062488851836
18,1582.7789252020884
19,3753.6242010553833
20,3490.983301928034
21,-1246.513121124357
22,-8206.383229312254
23,-1924.820089206798
24,-802.5889784474857
25,13503.648309437092
26,5222.832725534448
27,-4200.879593352554
28,18721.81681570108
29,1787.8485932038166
30,3736.782293623779
31,-5634.06178814685
32,7546.920580301201
33,2477.0798945766874
34,-2796.590754810022
35,-3635.1744364085607
36,-6212.090479488717
37,4561.274732370628
38,-6120.550746083725
39,-2887.352129279403
40,-7905.22953253123
41,-10906.182842762908
42,-2023.1101147127338
43,22587.735977717908
44,2675.4361814255826
45,9832.543835122604
46,3011.3150277053937
47,5067.8637493059505
48,9100.822801325237
49,-2983.9673104707617
50,-12891.95262182504
51,11313.029067364987
52,-27872.225945915794
53,-111.33461832255125
54,8159.700146477437
55,-4999.579874088755
56,3038.064514186932
57,10653.11412389623
58,16844.565866709454
59,-8880.525847063633
60,-1371.0518501172774
61,0.0
