,0
0,1105227.657891256
1,1090819.872895953
2,1092075.6994648022
3,1088783.3506379346
4,1087136.377714358
5,1090577.6549208069
6,1075193.970362382
7,1076122.8574888846
8,1073480.6071227214
9,1073370.631812666
10,1070522.2974082928
11,1095744.7256341535
12,1098592.3924995405
13,1100353.7065017682
14,1101672.173208616
15,1104100.8385066967
16,1091457.4104478436
17,1089127.617606886
18,1087286.388668287
19,1082520.213199995
20,1079505.1607057934
21,1070642.0199604016
22,1070935.3635498027
23,1072185.5457932262
24,1069164.3288310985
25,1094621.0655074292
26,1100836.3766101056
27,1100227.8574283582
28,1118478.2260604077
29,1126695.74262371
30,1136083.1688366886
31,1135868.9528083415
32,1133000.7772214313
33,1136076.917965984
34,1128443.9753291698
35,1128267.6631901928
36,1135972.898422336
37,1140833.212257542
38,1143481.6480172386
39,1138566.9622839964
40,1153391.269623243
41,1150943.374967198
42,1158286.1197980535
43,1157720.3472437323
44,1152040.042995781
45,1150608.5124228266
46,1171074.7156744553
47,1172460.6198257552
48,1183355.2567171531
49,1183985.6748131842
50,1189702.0934569426
51,1184275.0938168152
52,1186476.0338843227
53,1193324.2746375054
54,1190149.4221971137
55,1194574.1305828001
56,1192784.0000121864
57,1190132.7361375424
58,1192620.894510604
59,1191497.3264438184
60,1184660.2628544252
61,1184415.452917444
62,1177588.7304166048
