,0
0,-662.3740826710127
1,1034.4401961555704
2,-47.35588637413457
3,1472.391337975394
4,1672.9291771021672
5,-5509.167181701167
6,-6488.9954642364755
7,12476.573680860689
8,1020.2626412634272
9,-6975.243465492735
10,8675.503744125832
11,-34.474371649324894
12,15926.38370789378
13,20456.112118775025
14,4398.936861158581
15,257.18712794501334
16,-3022.2664268345106
17,-5962.004863846814
18,-1289.1833550455049
19,297.5859600501135
20,-68.56510982336476
21,-71.32248358568177
22,-737.284006457543
23,-787.9729747793172
24,0.0
25,0.0
26,-224.36868427763693
27,-194.96653050603345
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-117.17190404352732
34,799.8980950731784
35,-393.04728345712647
36,-367.84540121722966
37,-759.1992840119638
38,1731.4888018928468
39,3442.0603494232055
40,4680.389369342709
41,-1547.7409440877382
42,-7075.918153264327
43,-60.86095939623192
44,2320.235045776237
45,5610.479289627168
46,-771.0697203062009
47,5488.723176345695
48,4468.880663680844
49,4034.6311396791134
50,912.2000261689536
51,6716.475488204975
52,-3911.3790483856574
53,-4467.352289047325
54,-1293.8044191743247
55,447.0473500825465
56,-1044.6000272368547
57,-5353.183358078124
58,7250.35533905006
59,-9963.46946601849
60,2771.768101730384
61,4687.82161628711
