,0
0,1433837.4715690122
1,1432060.711378754
2,1431909.5609603524
3,1431909.5609603524
4,1431909.5609603524
5,1431909.5609603524
6,1431909.5609603524
7,1432702.31331996
8,1431199.7574826058
9,1437255.0423008008
10,1434768.927762013
11,1434498.608314241
12,1434498.608314241
13,1434498.608314241
14,1434498.608314241
15,1434498.608314241
16,1434498.608314241
17,1434498.608314241
18,1434498.608314241
19,1434498.608314241
20,1434498.608314241
21,1434498.608314241
22,1434498.608314241
23,1434498.608314241
24,1434498.608314241
25,1434498.608314241
26,1434498.608314241
27,1434498.608314241
28,1434498.608314241
29,1434498.608314241
30,1434498.608314241
31,1434498.608314241
32,1434498.608314241
33,1434498.608314241
34,1434498.608314241
35,1434498.608314241
36,1434498.608314241
37,1434498.608314241
38,1434498.608314241
39,1434498.608314241
40,1434498.608314241
41,1434498.608314241
42,1434498.608314241
43,1434498.608314241
44,1434498.608314241
45,1434498.608314241
46,1434498.608314241
47,1434498.608314241
48,1434498.608314241
49,1434498.608314241
50,1434498.608314241
51,1434498.608314241
52,1434498.608314241
53,1434498.608314241
54,1434498.608314241
55,1434498.608314241
56,1434498.608314241
57,1442066.5698989946
58,1441912.3655862068
59,1441912.3655862068
60,1441912.3655862068
61,1441912.3655862068
62,1441912.3655862068
