,0
0,-33588.775858436245
1,-313.65589803573675
2,27728.04311910458
3,-12880.745394221973
4,15475.022278663702
5,-7010.338617840083
6,11976.566244245972
7,8215.409450143576
8,5788.370557958726
9,-7156.006634219317
10,-1462.2190266749822
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,211.88442001654766
29,-128.1102792690508
30,-289.8034222172573
31,2435.1501465355977
32,-1943.291658652015
33,728.1238325682934
34,-1993.7520478570368
35,-1212.6100273667835
36,-8189.073934196262
37,6359.196148639778
38,-6136.028136762325
39,5960.423902668059
40,5880.774098236114
41,-854.5701517830603
42,9734.934773237212
43,2180.1016072917264
44,1318.980852516368
45,-2308.409534650389
46,-370.407135465648
47,-4577.426369902678
48,122.58371858857572
49,-4923.482511905953
50,-3528.142776861321
51,-10558.333372910973
52,1030.750262195943
53,-9556.891627527773
54,6249.791943120072
55,-19055.135478314245
56,1065.0627786268014
57,-9707.549555024598
58,1126.7440665981267
59,2613.7896885888185
60,-1202.9492112598382
61,0.0
