,0
0,1519741.6187519808
1,1514268.2940528875
2,1515895.8839506335
3,1528807.4079418413
4,1527606.688889355
5,1527606.688889355
6,1527606.688889355
7,1527606.688889355
8,1528300.5877511261
9,1526475.1525306103
10,1526123.7856462698
11,1527600.456359262
12,1526180.96257223
13,1525674.7116331353
14,1525674.7116331353
15,1525674.7116331353
16,1525674.7116331353
17,1525674.7116331353
18,1525131.3919683192
19,1525054.204379756
20,1521180.2714144965
21,1522943.818022156
22,1522165.3576090988
23,1522054.858984198
24,1522054.858984198
25,1522054.858984198
26,1522054.858984198
27,1522054.858984198
28,1522054.858984198
29,1522054.858984198
30,1522054.858984198
31,1522054.858984198
32,1522054.858984198
33,1522054.858984198
34,1522054.858984198
35,1522054.858984198
36,1522054.858984198
37,1522054.858984198
38,1522054.858984198
39,1522054.858984198
40,1522054.858984198
41,1522054.858984198
42,1522054.858984198
43,1522054.858984198
44,1522054.858984198
45,1522054.858984198
46,1522054.858984198
47,1522054.858984198
48,1522054.858984198
49,1522054.858984198
50,1522054.858984198
51,1522054.858984198
52,1522054.858984198
53,1522054.858984198
54,1522054.858984198
55,1522054.858984198
56,1522054.858984198
57,1522054.858984198
58,1522054.858984198
59,1522054.858984198
60,1522054.858984198
61,1522054.858984198
62,1522054.858984198
