,0
0,374.35114099271595
1,5027.852284966968
2,3935.7649238295853
3,-6056.557224282296
4,8347.429475339595
5,6407.838431464974
6,1537.1026248184498
7,-3578.687783965841
8,10330.793300628662
9,-8091.95734581002
10,-2393.3040185547434
11,-5787.90285438532
12,10976.811292190338
13,9385.022578430828
14,11748.600484632188
15,-4009.2994691191707
16,-13309.61311184871
17,6808.535443159519
18,-11066.911601805128
19,-1441.8498274250887
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-685.5951335518621
35,2401.8250878988765
36,4756.672366491286
37,390.773559080204
38,1379.9715601175558
39,-5824.291471402161
40,-1138.582134542521
41,0.0
42,-202.4151934310794
43,597.2531017195433
44,-2199.423980789492
45,-6137.347274428932
46,3227.5813647445757
47,-959.3841876194347
48,0.0
49,0.0
50,0.0
51,1395.1758652732242
52,-192.94597711670212
53,1510.5309630981646
54,1639.355451829033
55,-2589.7245648952667
56,-3423.4611192087177
57,-2249.3376995068975
58,2894.563143841224
59,-1173.656561744865
60,0.0
61,0.0
