,0
0,-8019.230151849333
1,7201.405992769171
2,-2746.6424976587296
3,-1941.7267269392032
4,7053.885321432492
5,-2432.9483250556514
6,3854.750706376042
7,-1281.8763536594342
8,1107.1405892651528
9,5486.67053376697
10,-2178.121611623792
11,179.6825857020449
12,-7366.146206374513
13,8875.505607805448
14,-7591.040469912812
15,1870.7037907121703
16,-1308.5710342288949
17,233.25087414076552
18,930.2984163586516
19,559.0946078242268
20,895.2994716856629
21,172.46860248968005
22,-1956.7744348007254
23,-890.8370345309377
24,-1662.0253127580509
25,-8423.689404953504
26,818.9066812081728
27,6554.9246265790425
28,-813.7545726178214
29,5311.637429180322
30,-14196.970303650247
31,-6728.834358446533
32,1850.257874015253
33,10607.646174670896
34,-5191.134138535708
35,-3732.5018609687686
36,1433.6565913248342
37,-907.4618286034092
38,4560.517528745346
39,-568.246059543686
40,3534.817136697704
41,-2805.2579045197926
42,-19394.782013120595
43,559.5698787402362
44,-3965.001535062911
45,896.9435044385027
46,14029.527033605613
47,-3666.503266544547
48,2623.856261281995
49,3469.5517740822397
50,2650.3759768866003
51,817.8498764708638
52,1876.3192895220127
53,5178.769753627945
54,-4811.303122339537
55,-1612.4506276699249
56,-6288.782033643918
57,-2812.5071173093747
58,5362.918298835633
59,2725.0975980565418
60,939.6449564744253
61,11166.895881898236
