,0
0,1068844.3203530808
1,1067579.582226807
2,1056926.5416441264
3,1059177.4743643296
4,1058585.2899822004
5,1067147.6321839937
6,1075915.0003954624
7,1076409.19058989
8,1077227.001097265
9,1083430.2056050927
10,1091218.2533557948
11,1094201.2176998956
12,1080083.8729250391
13,1080876.5399005183
14,1079118.6824913844
15,1079663.778425146
16,1083314.4238534602
17,1075584.1121923123
18,1074734.7267248589
19,1081429.9477082877
20,1075134.6548054558
21,1069752.3676821953
22,1072831.655920034
23,1076290.2145745142
24,1076277.394189077
25,1089639.8836218314
26,1078676.5424532373
27,1081550.9117134912
28,1072015.6418147334
29,1080824.3508991296
30,1070584.8476473293
31,1070141.8602518518
32,1062698.7694345147
33,1064431.7028864343
34,1062960.82595429
35,1075441.3362107906
36,1081492.187269903
37,1079029.703162542
38,1081865.0424520927
39,1076548.6009985406
40,1079196.06779656
41,1083088.509542242
42,1084899.2592179163
43,1095417.5217231805
44,1096900.3150291496
45,1103665.632460714
46,1103888.7374433954
47,1095941.3568907983
48,1089557.8033459526
49,1088906.8741318565
50,1084964.6140790614
51,1091647.9428466852
52,1085906.161476751
53,1095077.3821734674
54,1094405.8594989066
55,1090569.9266238457
56,1104568.1478958947
57,1073600.0678841455
58,1062886.5009751185
59,1082830.5732036643
60,1100384.0207375393
61,1114433.0100555476
62,1114829.4203923088
