,0
0,7580.623730672058
1,-2929.6943902329076
2,4284.111178929452
3,-1233.6426603987347
4,1868.497741481755
5,2970.1794345474336
6,-4327.331553812139
7,-39.183933787280694
8,-138.15231116628274
9,-6981.618493447779
10,-2230.2916848151945
11,3911.8808025128674
12,4599.277929220349
13,5287.81767460308
14,3363.944418582367
15,5560.925110665616
16,2613.646951190429
17,-777.0780527959578
18,-2578.54043178563
19,3759.312554768054
20,-5942.725864496315
21,5719.9830269198865
22,-6921.095613292186
23,116.56568848644383
24,1746.1432892549783
25,6285.448751011165
26,4371.498809876852
27,7016.3693261325825
28,9600.122199718375
29,6272.4042538541835
30,-1683.93929139385
31,-11188.49831862608
32,12749.627639123937
33,1285.376621790463
34,2110.6212430011947
35,4223.201767208753
36,3708.4392612641677
37,-2205.0245654995088
38,15611.562066235347
39,-1887.1888504321687
40,1735.9327591103502
41,-2237.4672533564735
42,-3234.249756277539
43,-848.8295902607497
44,217.61596509441733
45,5954.889297204092
46,2186.8107213964686
47,-2712.2681433518883
48,9918.644813507563
49,-1494.593886327697
50,-2054.3746599154547
51,-4342.113050939748
52,-10370.046939027961
53,-135.49097702442668
54,-3124.2716254997067
55,-2485.4186527372804
56,-1980.9957178656477
57,6668.977789126802
58,-7482.810291236499
59,5403.632760008331
60,-3297.348944873549
61,1841.1391803678125
