,0
0,-7601.404916491592
1,1255.826568849152
2,-3292.3488268675283
3,-1646.972923576599
4,3441.277206448838
5,-15383.684558424866
6,928.8871265025809
7,-2642.250366163207
8,-109.97531005530618
9,-2848.3344043733086
10,25222.428225860698
11,2847.666865387
12,1761.3140022277366
13,1318.466706847772
14,2428.6652980807703
15,-12643.42805885314
16,-2329.7928409576416
17,-1841.2289385988843
18,-4766.175468292087
19,-3015.0524942015763
20,-8863.140745391836
21,293.3435894011054
22,1250.1822434235364
23,-3021.2169621277135
24,25456.736676330678
25,6215.311102676438
26,-608.5191817474551
27,18250.368632049533
28,8217.516563302372
29,9387.42621297855
30,-214.21602834714577
31,-2868.17558691022
32,3076.1407445527148
33,-7632.942636814201
34,-176.3121389769949
35,7705.235232143197
36,4860.313835205976
37,2648.435759696644
38,-4914.685733242193
39,14824.307339246618
40,-2447.8946560451295
41,7342.744830855634
42,-565.7725543212146
43,-5680.304247951368
44,-1431.5305729543325
45,20466.20325162867
46,1385.9041512999684
47,10894.63689139788
48,630.4180960310623
49,5716.418643758399
50,-5426.999640127411
51,2200.9400675075594
52,6848.240753182676
53,-3174.852440391667
54,4424.70838568639
55,-1790.1305706137791
56,-2651.263874643948
57,2488.1583730615675
58,-1123.5680667855777
59,-6837.063589393161
60,-244.80993698118255
61,-6826.722500839271
