,0
0,1306619.0322018177
1,1312587.6235425249
2,1315582.029884824
3,1317332.3889779819
4,1315305.7268852212
5,1315518.6647874094
6,1317960.115766886
7,1315962.788630613
8,1318632.0147867084
9,1323934.2874946618
10,1338119.2479011302
11,1342719.6507365417
12,1345572.780312926
13,1354512.7118636055
14,1352492.2209480794
15,1352610.7831482037
16,1350123.212191136
17,1356722.9579937328
18,1360820.1889155316
19,1357883.3331086715
20,1357881.253408831
21,1363973.5124573668
22,1368419.7006158913
23,1368069.106414631
24,1368609.4792013806
25,1370953.612828849
26,1369068.9573208704
27,1366892.8791740267
28,1367941.5640851841
29,1367865.7460375612
30,1366752.4994729469
31,1361620.0782901484
32,1366919.8698908796
33,1360692.2563270447
34,1362048.6133690837
35,1370565.3478264615
36,1366686.304942423
37,1367770.2150040376
38,1366570.1759868425
39,1383454.784388576
40,1394576.882651403
41,1405872.6354508314
42,1405243.0608485641
43,1413915.6189988023
44,1403518.835086105
45,1397581.7431879672
46,1395000.5796312722
47,1399191.8773853625
48,1404640.1254158784
49,1409263.5750315972
50,1410091.7521987017
51,1406846.6094139628
52,1417008.6965966178
53,1423660.3869937377
54,1423491.7407241748
55,1419407.0851382415
56,1418228.9112562244
57,1415477.7464416286
58,1416354.8386853184
59,1416486.4337151416
60,1419704.1246233545
61,1414990.4989001248
62,1419887.2235837544
