,0
0,-12919.890228239587
1,327.63085635215975
2,12391.789338020375
3,-4884.611696372274
4,9836.657589967595
5,-3038.566069687018
6,6316.1878555314615
7,5785.8333425172605
8,-3652.166805378627
9,-3522.4047748362646
10,-829.8645719231572
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,374.28351977816783
29,-89.77049331273884
30,-404.71765574789606
31,906.5281178958248
32,-411.3459315369837
33,-69.13005904946476
34,-809.4707324197516
35,-717.8753618390765
36,-5109.402023443719
37,3664.2329040993936
38,-5004.712818169966
39,3660.1768220050726
40,3018.139541460667
41,-914.9604136794806
42,8125.838727423688
43,612.8602504190058
44,1578.456899782177
45,-961.1884827055037
46,-455.61949728103355
47,-4234.676110799424
48,-487.1457958300598
49,-2348.964909381233
50,-2386.3808937692083
51,-7070.489440546837
52,-264.15636378433555
53,-4418.009164760821
54,2725.241313318955
55,-8604.05411410681
56,897.277710279217
57,-4545.454184078379
58,1966.3168406547047
59,3546.616656476166
60,-649.0635008309036
61,0.0
