,0
0,-6184.550500975107
1,3707.0792133104987
2,148.12388740642928
3,352.3032034081407
4,7582.749681540066
5,-11847.538611733005
6,3985.100945602753
7,-1187.720615291153
8,435.87343368446454
9,-6248.805707135703
10,1930.0197239870904
11,3991.3870812730165
12,-3937.632450291072
13,7097.681639500428
14,2493.1260002290364
15,-932.6554188901791
16,-859.4465416735038
17,3293.0372287256178
18,-6240.767855765764
19,2311.411667772918
20,-2384.6988017862896
21,-5746.725251000491
22,-3248.4801015983103
23,-2132.613080846262
24,22371.152644685004
25,5114.036939120153
26,28021.130554332165
27,8557.554794397904
28,2675.8192792620976
29,11218.83993064356
30,6656.695047703804
31,-5952.477410862921
32,8574.128029581625
33,-1137.5719801418018
34,3896.0441088972148
35,-573.8571995547973
36,2576.572519718902
37,2737.696798471501
38,-887.276666075224
39,-996.2242331083398
40,5292.797937842086
41,8456.63456279086
42,-5837.39041099092
43,13276.884833804332
44,4656.919560981216
45,15047.796513112262
46,10425.775339114713
47,8019.499114508275
48,-4046.5781018985435
49,6903.023385959677
50,-619.851547239814
51,7407.068582215346
52,-5295.889309643302
53,283.5937797133811
54,7197.651127777761
55,-4571.766177196754
56,-1089.2130696559325
57,166.24903889163397
58,977.7084984320682
59,-5610.614965609042
60,-4272.640882671345
61,-2419.0588304910343
