,0
0,-1117.202100139344
1,8277.932734762784
2,-1530.6537566981278
3,157.7860203718301
4,5668.367695490597
5,2498.436377472477
6,-1373.4239821666852
7,930.3983895396814
8,4745.409509164281
9,-2521.238858214114
10,3594.518571659457
11,-1325.071502864128
12,9177.980224684812
13,-2607.747159637045
14,11970.392049206654
15,-10097.335663944948
16,3081.0459474769887
17,582.5980479705613
18,2293.943072923692
19,2073.818038971629
20,1310.7335776649415
21,4379.750331294956
22,1890.6562160481699
23,2195.401140796719
24,2632.375321575906
25,481.20466149877757
26,-5624.814896977507
27,-3523.740796671482
28,-121.98420900246128
29,-3094.035584926838
30,-6013.762021034723
31,8749.863231704803
32,-4744.424737866735
33,3112.801718131872
34,7359.341269131517
35,402.34106799331494
36,981.1921936483122
37,-1298.9229994073976
38,7001.490109825274
39,-1331.8011745421682
40,14991.521192712476
41,-5911.124864469748
42,5126.105999383377
43,-6467.933697317028
44,1216.6272909685504
45,4984.2631132928655
46,7230.677264175145
47,6046.581833517412
48,5182.046777779236
49,3834.1762586699333
50,-2594.233873412013
51,8841.028843083652
52,10003.160427185474
53,-3738.4299675151706
54,-179.02760982653126
55,3776.1585404942743
56,-977.9116462061647
57,-6547.974398745922
58,1091.7476239595562
59,2306.1502294279635
60,-7252.875311757671
61,10718.129874753067
