,0
0,-938.6045641398523
1,1715.3657461779658
2,7471.382836212404
3,-560.8445161960553
4,0.0
5,0.0
6,0.0
7,-432.2794087503571
8,-1897.8290021817666
9,1105.194774450967
10,3259.7255948521197
11,1025.3694945971947
12,-644.846532091964
13,0.0
14,0.0
15,0.0
16,0.0
17,-352.7457950077951
18,-139.78591282502748
19,-4347.07988777617
20,3541.2337453006767
21,1368.2242020699196
22,-445.86403975985013
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
