,0
0,1151928.0982472224
1,1148981.0556765525
2,1149353.5948250156
3,1148069.6374113664
4,1149028.1890401354
5,1147146.3834503195
6,1143063.4876661066
7,1134262.0020115892
8,1144214.9870158131
9,1126305.9322053757
10,1114442.064425807
11,1122637.7710269587
12,1116993.2420899284
13,1130119.2700615595
14,1143668.0895630093
15,1144438.5211359302
16,1145124.789663482
17,1139429.8952058316
18,1139163.288764168
19,1138024.151078775
20,1137714.2052531494
21,1137438.4128566796
22,1138315.8982962845
23,1136656.8951643053
24,1135976.0214648687
25,1135976.0214648687
26,1135976.0214648687
27,1135854.9971821855
28,1135688.4650226973
29,1135688.4650226973
30,1135688.4650226973
31,1135688.4650226973
32,1135688.4650226973
33,1135688.4650226973
34,1135521.5399897937
35,1136504.0604454225
36,1136167.4823200938
37,1136155.367915326
38,1135437.7296720385
39,1137405.4561942134
40,1140579.0183007251
41,1143014.0878337356
42,1141140.9959838528
43,1136377.3845499854
44,1136165.901384573
45,1135685.5829567453
46,1141427.5071224992
47,1139351.1150898202
48,1145174.3065761507
49,1145981.00379393
50,1145824.533541991
51,1146170.799366152
52,1153169.2180017456
53,1149748.6095014813
54,1142933.0760254853
55,1141565.1036860335
56,1140305.6773052653
57,1141912.1454977263
58,1136647.8278238012
59,1144196.307827048
60,1134239.7530620329
61,1140694.4077410644
62,1145266.4911161822
