,0
0,1053074.1039214088
1,1047771.5902338605
2,1031507.2429465579
3,1033775.2672290787
4,1033535.7909842065
5,1044872.7492156549
6,1062085.9028648657
7,1064454.0049326129
8,1058163.6838828758
9,1064403.464260889
10,1073975.4828448223
11,1084052.245127323
12,1074330.444941731
13,1080280.1612596267
14,1076058.2633009292
15,1080444.1844402622
16,1088067.1697487812
17,1075383.4540470864
18,1072349.0328275831
19,1079608.1776589293
20,1066887.2417665615
21,1056615.5645191872
22,1057691.7230020454
23,1059870.5777951996
24,1055414.2167049292
25,1070567.382031279
26,1059284.8916651998
27,1057999.2893686285
28,1045301.0213322229
29,1054276.2843946223
30,1044495.3323419436
31,1051336.0397831781
32,1040673.5003825736
33,1044613.1966114108
34,1045911.4333527602
35,1060241.999165885
36,1070046.4825216802
37,1064817.4563757062
38,1067598.5940290776
39,1061969.7225109637
40,1063769.0186514866
41,1065282.2134319094
42,1061826.5694019252
43,1067443.193820203
44,1068474.7962380117
45,1069859.2096072177
46,1067365.2712969745
47,1058819.1703346893
48,1051466.208682116
49,1045430.9498622626
50,1041952.2322041339
51,1047809.0326200721
52,1045650.0076584303
53,1053253.8604568182
54,1055013.3348669058
55,1050529.429154466
56,1068330.4113998723
57,1030319.2663164895
58,1014060.5643875566
59,1028684.6186219816
60,1045529.795485716
61,1060495.8055046191
62,1059853.9744943352
