,0
0,1396188.5739281464
1,1395224.0235897787
2,1398335.131071075
3,1397842.5451861809
4,1396202.9238195727
5,1395964.8636730597
6,1395964.8636730597
7,1395964.8636730597
8,1395964.8636730597
9,1395964.8636730597
10,1395964.8636730597
11,1395964.8636730597
12,1395964.8636730597
13,1395964.8636730597
14,1395964.8636730597
15,1395964.8636730597
16,1395964.8636730597
17,1395964.8636730597
18,1395964.8636730597
19,1395964.8636730597
20,1395964.8636730597
21,1395964.8636730597
22,1395964.8636730597
23,1395964.8636730597
24,1395964.8636730597
25,1395964.8636730597
26,1395964.8636730597
27,1395964.8636730597
28,1395964.8636730597
29,1395964.8636730597
30,1395964.8636730597
31,1395964.8636730597
32,1395964.8636730597
33,1387653.0159326233
34,1373965.7309965028
35,1373571.6171643883
36,1373571.6171643883
37,1370484.6808131055
38,1370294.960122426
39,1370294.960122426
40,1370294.960122426
41,1370294.960122426
42,1370294.960122426
43,1370294.960122426
44,1370294.960122426
45,1370294.960122426
46,1370294.960122426
47,1370294.960122426
48,1370294.960122426
49,1370294.960122426
50,1370294.960122426
51,1370294.960122426
52,1370294.960122426
53,1370294.960122426
54,1370294.960122426
55,1370294.960122426
56,1370294.960122426
57,1370294.960122426
58,1370294.960122426
59,1370294.960122426
60,1370294.960122426
61,1370294.960122426
62,1370294.960122426
