,0
0,1804.6167936441489
1,-2003.910696139792
2,14070.453300841153
3,4767.06549758953
4,7400.054142339388
5,2805.4353520092554
6,9464.839250832563
7,-2166.8154118843377
8,-458.66593943350017
9,3112.0852590985596
10,3442.2561708895955
11,-2024.3136206779163
12,5846.123482787749
13,-4491.634495194536
14,-13648.796523724683
15,-10029.423935142811
16,997.1649174476042
17,-7145.2934160465375
18,-3426.232691037003
19,-899.3545373952948
20,3160.1049341678154
21,2377.2792656857055
22,6806.199469207553
23,-1570.722238919232
24,340.7508817031048
25,-968.2671772832982
26,5388.046612967271
27,1035.4350752269384
28,-1666.7785518867895
29,-7916.330171443755
30,502.80644087446854
31,1218.0017419250216
32,-6252.954311560607
33,231.1376104359515
34,-702.0430847117677
35,-2219.564092400018
36,-1091.2882332613226
37,-5823.126111172838
38,8338.895699552726
39,-1691.5791399341542
40,-303.0248012621887
41,-26.026516906917095
42,4935.510044342838
43,5072.14269743138
44,-311.5142141310498
45,-2887.517449258128
46,-20842.36540941242
47,11097.42897294648
48,-15148.671016677632
49,-3694.039587619365
50,9034.113874018774
51,-3170.782910486916
52,-1835.4571233798051
53,-298.2497227608692
54,8534.216871464276
55,6844.522300239303
56,-5621.768834327813
57,-9727.18641621864
58,6432.838043574011
59,1870.4249897086993
60,-9503.230825035018
61,7745.193743377342
