,0
0,1306203.2847540074
1,1305203.5482084292
2,1305031.7406042228
3,1305031.7406042228
4,1305031.7406042228
5,1305031.7406042228
6,1305031.7406042228
7,1305688.9818498285
8,1304885.808301906
9,1313796.560039002
10,1310948.3393781143
11,1310604.0209921
12,1310604.0209921
13,1310604.0209921
14,1310604.0209921
15,1310604.0209921
16,1310604.0209921
17,1310604.0209921
18,1310604.0209921
19,1310604.0209921
20,1310604.0209921
21,1310604.0209921
22,1310604.0209921
23,1310604.0209921
24,1310604.0209921
25,1310604.0209921
26,1310604.0209921
27,1310604.0209921
28,1310604.0209921
29,1310604.0209921
30,1310604.0209921
31,1310604.0209921
32,1310604.0209921
33,1310604.0209921
34,1310604.0209921
35,1310604.0209921
36,1310604.0209921
37,1310604.0209921
38,1310604.0209921
39,1310604.0209921
40,1310604.0209921
41,1310604.0209921
42,1310604.0209921
43,1310604.0209921
44,1310604.0209921
45,1310604.0209921
46,1310604.0209921
47,1310604.0209921
48,1310604.0209921
49,1310604.0209921
50,1310604.0209921
51,1310604.0209921
52,1310604.0209921
53,1310604.0209921
54,1310604.0209921
55,1310604.0209921
56,1310604.0209921
57,1316111.6477592103
58,1315990.7861071206
59,1315990.7861071206
60,1315990.7861071206
61,1315990.7861071206
62,1315990.7861071206
