,0
0,1315990.7861071206
1,1316427.385397115
2,1318122.0847497552
3,1319214.950505213
4,1320253.5949722226
5,1319819.4341812185
6,1318967.0063758804
7,1320720.2453172728
8,1323810.1874543312
9,1324591.7928821135
10,1331168.370362218
11,1326826.9498084863
12,1331394.0484306
13,1330982.3290519493
14,1334611.3668414308
15,1325915.0541350665
16,1325844.376476612
17,1339908.140657059
18,1343542.26661975
19,1346591.4920666595
20,1353100.0213731588
21,1362817.1349884209
22,1361004.0737468074
23,1349395.4085845377
24,1345927.4668139487
25,1342148.5190258503
26,1358827.8815020735
27,1364229.6943277917
28,1360207.5149108148
29,1379277.8499645567
30,1381380.0739860698
31,1385104.8910536314
32,1380891.892799042
33,1390896.0665313215
34,1391970.564664601
35,1390897.9100817782
36,1391205.6310113948
37,1392422.4523660576
38,1394555.2413988204
39,1383221.8774926672
40,1380377.62119905
41,1373079.627083754
42,1363232.996026144
43,1360060.52450934
44,1364539.5813538812
45,1356296.9841052014
46,1361438.194100871
47,1361144.31795191
48,1368984.1289054414
49,1369374.9460830584
50,1367950.4104497277
51,1363912.3973373272
52,1373356.5158126657
53,1354578.6671772602
54,1357549.8291374356
55,1365113.8697822983
56,1365633.4919717335
57,1369444.324604771
58,1380688.6948901645
59,1400334.1573000601
60,1389168.6374514378
61,1387779.4863010056
62,1387779.4863010056
