,0
0,1167732.6057494613
1,1169783.4799828026
2,1178061.4127175654
3,1176530.7589608673
4,1176688.5449812391
5,1182356.9126767297
6,1184855.3490542022
7,1183481.9250720355
8,1184412.3234615752
9,1189157.7329707395
10,1186636.4941125254
11,1190231.0126841848
12,1188905.9411813207
13,1198083.9214060055
14,1195476.1742463685
15,1207446.5662955751
16,1197349.2306316302
17,1200430.2765791072
18,1201012.8746270777
19,1203306.8177000014
20,1205380.635738973
21,1206691.369316638
22,1211071.119647933
23,1212961.775863981
24,1215157.1770047778
25,1217789.5523263537
26,1218270.7569878525
27,1212645.942090875
28,1209122.2012942035
29,1209000.217085201
30,1205906.1815002742
31,1199892.4194792395
32,1208642.2827109443
33,1203897.8579730776
34,1207010.6596912094
35,1214370.000960341
36,1214772.3420283343
37,1215753.5342219826
38,1214454.6112225752
39,1221456.1013324005
40,1220124.3001578583
41,1235115.8213505708
42,1229204.696486101
43,1234330.8024854844
44,1227862.8687881674
45,1229079.496079136
46,1234063.7591924288
47,1241294.436456604
48,1247341.0182901213
49,1252523.0650679006
50,1256357.2413265705
51,1253763.0074531585
52,1262604.0362962421
53,1272607.1967234276
54,1268868.7667559125
55,1268689.739146086
56,1272465.8976865802
57,1271487.986040374
58,1264940.011641628
59,1266031.7592655877
60,1268337.9094950156
61,1261085.034183258
62,1271803.164058011
